movieId,peopleId
1368,p_16561
1368,p_16562
1368,p_16563
1368,p_16564
1368,p_16565
1379,p_16775
1379,p_16776
1379,p_16777
1379,p_16778
1379,p_5999
1379,p_16779
1390,p_3810
1390,p_16867
1390,p_16868
1390,p_16869
1390,p_15601
1390,p_16870
1390,p_16871
1390,p_16872
1390,p_16873
1390,p_16874
1390,p_16878
1414,p_16442
1414,p_1602
1414,p_16943
1414,p_16944
1414,p_16945
1414,p_16946
1414,p_16947
1414,p_16948
1414,p_16949
1414,p_16950
1414,p_16951
1414,p_16952
1414,p_16953
1414,p_16954
1414,p_16955
1414,p_16956
1417,p_16970
1417,p_16971
1417,p_16972
1417,p_17005
1417,p_17006
1417,p_3813
1115,p_17053
1115,p_17062
471,p_5049
1391,p_258
1391,p_8688
1391,p_17088
1391,p_16971
1494,p_1619
1494,p_643
1494,p_17380
1494,p_20654
1494,p_17382
1494,p_17383
1494,p_17384
1494,p_17385
1567,p_5444
1567,p_17614
1567,p_17617
1567,p_83112
1567,p_17622
1567,p_17623
1567,p_17624
1567,p_17625
1567,p_17626
1591,p_8797
1591,p_17817
1591,p_17818
1591,p_17819
1591,p_17820
1591,p_17821
1591,p_17822
1591,p_17823
1591,p_17824
1593,p_7399
1593,p_17832
1593,p_1937
1593,p_8854
1593,p_17834
1593,p_17835
1593,p_2157
1593,p_17836
1593,p_17837
1593,p_17838
1593,p_17839
1593,p_17840
1593,p_4581
1593,p_17841
1613,p_2231
1628,p_14812
1628,p_18216
1628,p_18217
1628,p_18218
1628,p_18219
1628,p_18220
1628,p_18221
1493,p_18277
1639,p_18277
1639,p_12261
1639,p_5293
1639,p_7242
1639,p_18279
1639,p_15105
1639,p_13023
1639,p_18280
1643,p_3084
1643,p_18329
1643,p_18214
1643,p_6295
1643,p_18336
1643,p_4426
1643,p_18337
1643,p_16926
1643,p_18338
1643,p_18339
1643,p_18340
1643,p_1653
1672,p_3829
1672,p_14246
1672,p_18557
1672,p_18558
1672,p_18559
1672,p_18560
1672,p_18561
1672,p_18562
1672,p_18566
1675,p_14061
1705,p_7505
1705,p_18674
1705,p_18667
1705,p_2007
1705,p_18677
1705,p_18678
1675,p_3591
1675,p_1653
1675,p_18765
1675,p_18766
1675,p_1650
1675,p_9272
1675,p_18767
1675,p_18768
1675,p_18769
1675,p_18770
1675,p_6304
1675,p_18771
1675,p_18772
1675,p_18773
1675,p_18774
1675,p_18775
1675,p_3524
1735,p_18269
1735,p_1336
1735,p_10727
1740,p_7059
1740,p_11953
1740,p_5644
1740,p_17373
1740,p_681
1740,p_5496
1786,p_19071
1786,p_19072
1786,p_19073
1786,p_19074
1786,p_19075
1786,p_7693
1786,p_19076
1786,p_19077
1786,p_19078
1786,p_1350
1786,p_19079
1786,p_17546
1786,p_19080
1786,p_19081
1786,p_19082
1786,p_19083
1793,p_19131
1793,p_4765
1793,p_19132
1793,p_19133
1793,p_4756
1793,p_6353
1793,p_8903
1793,p_19134
1793,p_19135
1793,p_2628
1793,p_19136
1837,p_19382
1837,p_19383
1837,p_19384
1837,p_19385
1837,p_19386
1837,p_19387
1837,p_19388
1837,p_19389
1837,p_19390
1837,p_19391
1845,p_1146
1845,p_6163
1845,p_3872
1845,p_19579
1845,p_19580
129,p_19587
129,p_19588
129,p_19589
129,p_19590
129,p_19591
129,p_19592
129,p_19593
129,p_19594
1872,p_140
1902,p_17093
1902,p_955
1902,p_19849
1902,p_1602
1902,p_16442
1958,p_20233
1958,p_50
1958,p_17882
1958,p_4885
1958,p_20234
1958,p_19163
1958,p_4390
1958,p_20235
1971,p_20311
1971,p_2538
1971,p_20312
1971,p_20313
1971,p_20314
1971,p_20327
1971,p_20328
1971,p_20329
128,p_20329
128,p_622
128,p_20330
128,p_20331
128,p_20332
128,p_20333
128,p_20334
128,p_613
128,p_20335
128,p_20336
128,p_20337
128,p_20338
128,p_20339
128,p_20340
246,p_13257
1979,p_8546
1979,p_2297
1979,p_16828
1979,p_19654
1979,p_17005
1979,p_20402
1979,p_11703
1979,p_20403
1979,p_20404
1979,p_6861
1979,p_20405
1995,p_11701
1995,p_10127
1995,p_20508
1995,p_1284
1995,p_8784
1995,p_20509
1995,p_20510
1995,p_20511
1995,p_20512
1995,p_7031
1995,p_10655
1997,p_20526
1997,p_529
1997,p_1281
1997,p_20527
1997,p_20528
1997,p_20529
1997,p_13687
1997,p_20530
1997,p_20531
1997,p_20532
2009,p_20698
2009,p_20699
2021,p_20766
2021,p_20767
2021,p_5309
2021,p_20300
2021,p_20768
2021,p_20769
2021,p_20770
2021,p_20771
2021,p_20772
2021,p_1327
346,p_7453
346,p_20828
346,p_20829
346,p_7454
346,p_7457
346,p_20830
346,p_20831
2084,p_2227
2084,p_21343
2084,p_1925
2084,p_2406
2084,p_21345
2084,p_21346
2084,p_9144
2084,p_21347
2210,p_16935
2210,p_4785
2210,p_22675
2210,p_22670
2210,p_21731
2241,p_16811
2241,p_10257
2241,p_4796
2241,p_23120
2241,p_6093
2241,p_23121
2241,p_23122
2241,p_5201
2241,p_5844
2241,p_23123
2241,p_23124
2241,p_23125
2241,p_23126
2269,p_23440
2269,p_23441
2269,p_23442
2269,p_23443
2269,p_23444
2269,p_31859
2318,p_11477
2318,p_21369
2318,p_12647
2318,p_10210
2318,p_23873
2318,p_23874
2318,p_23875
2318,p_23876
2318,p_23877
2384,p_5201
2384,p_684
2384,p_5849
2384,p_24437
2384,p_5600
2384,p_24438
2384,p_24439
2384,p_24440
2384,p_24441
2384,p_24442
2395,p_24891
2395,p_16927
2395,p_24893
2395,p_24895
2395,p_24896
2395,p_19162
2395,p_24899
2460,p_24975
2460,p_24974
2460,p_24977
2460,p_25216
2460,p_16948
2460,p_24979
2460,p_24982
2460,p_25217
2460,p_25218
2460,p_25219
2460,p_25220
2460,p_25221
2460,p_25222
2460,p_25223
2460,p_25224
2460,p_25225
2460,p_25226
2469,p_25256
2469,p_3131
2469,p_6536
2469,p_25257
2469,p_25025
2469,p_25258
2469,p_9768
2469,p_25259
2469,p_25226
2469,p_25260
2469,p_25261
2469,p_25262
2469,p_25263
2469,p_25264
2469,p_25265
2469,p_25266
2469,p_25267
2469,p_25268
2469,p_25269
2469,p_25270
2469,p_25271
2469,p_4368
2469,p_25272
2469,p_25273
2469,p_25274
2469,p_952
2469,p_25275
2469,p_25276
2469,p_25277
2517,p_25648
2517,p_25649
2517,p_25650
2517,p_25651
2517,p_25652
2517,p_25653
2574,p_14812
2574,p_5964
2574,p_1942
2574,p_26163
2574,p_26165
2574,p_11543
2574,p_26166
2574,p_3834
2574,p_26167
2574,p_26169
2574,p_26170
2574,p_26171
2574,p_26173
2574,p_24299
1675,p_24499
2623,p_1205
2623,p_26513
2623,p_20959
2623,p_18181
2623,p_1162
